HUGO_SYMBOL	Entrez_Gene_Id	Bill_Normal
DNAJC3	00000	435.55
DNAJC30	00000	591.22
DNAJC4	00000	1407.55
DNAJC5	00000	551.56
DNAJC5B	00000	4.03
DNAJC5G	00000	0
DNAJC6	00000	137.14
DNAJC7	00000	1977.24
DNAJC8	00000	1870.53
DNAJC9	00000	190.34
DNAL1	00000	223.41
DNAL4	00000	825
DNALI1	00000	563.18
DNASE1	00000	102.97
DNASE1L1	00000	748.61
DNASE1L2	00000	5.28
DNASE1L3	00000	117.6
DNASE2	00000	353.59
DNASE2B	00000	0.74
DND1	00000	4.1
DNER	00000	0.73
DNHD1	00000	53.57
DNLZ	00000	223.41
DNM1	00000	669.92
DNM1L	00000	432.53
DNM2	00000	2119.22
DNM3	00000	9.41
DNMBP	00000	70.01
DNMT1	00000	346.29
DNMT3A	00000	77.25
DNMT3B	00000	13.22
DNMT3L	00000	8.51
DNPEP	00000	1397.83
DNPH1	00000	8191
DNTT	00000	0
DNTTIP1	00000	314.17
DNTTIP2	00000	748.61
DOC2A	00000	88.88
DOC2B	00000	6.52
DOCK1	00000	387.02
DOCK10	00000	29.91
DOCK11	00000	406.31
DOCK2	00000	37.59
DOCK3	00000	4.43
DOCK4	00000	72.52
DOCK5	00000	53.95
DOCK6	00000	327.56
DOCK7	00000	127
DOCK8	00000	480.04
DOCK9	00000	234.57
DOHH	00000	441.64
DOK1	00000	101.54
DOK2	00000	24.81
DOK3	00000	33.78
DOK4	00000	1037.29
DOK5	00000	15.91
DOK6	00000	15.56
DOK7	00000	172.65
DOLK	00000	329.84
DOLPP1	00000	218.79
DONSON	00000	214.27
DOPEY1	00000	135.24
DOPEY2	00000	73.54
DOT1L	00000	105.89
DPAGT1	00000	563.18
DPCD	00000	1199.98
DPCR1	00000	3.26
DPEP1	00000	1991
DPEP2	00000	24.99
DPEP3	00000	0
DPF1	00000	0.74
DPF2	00000	483.38
DPF3	00000	182.55
DPH1	00000	796.86
DPH2	00000	381.68
DPH3	00000	379.04
DPH5	00000	647.07
DPH6	00000	318.57
DPH7	00000	279.14
DPM1	00000	830.75
DPM2	00000	769.69
DPM3	00000	2224.63
DPP10	00000	0
DPP3	00000	947.83
DPP4	00000	5872.48
DPP6	00000	0.37
DPP7	00000	4123.49
DPP8	00000	209.84
DPP9	00000	406.31
DPPA2	00000	0
DPPA4	00000	0
DPPA5	00000	0
DPRX	00000	0
DPT	00000	4.66
DPY19L1	00000	157.68
DPY19L2	00000	90.14
DPY19L3	00000	80.01
DPY19L4	00000	191.67
DPY30	00000	1844.76
DPYD	00000	25.17
DPYS	00000	30.34
DPYSL2	00000	764.36
DPYSL3	00000	31.22
DPYSL4	00000	0.77
DPYSL5	00000	1.79
DQX1	00000	0
DR1	00000	414.87
DRAM1	00000	1313.23
DRAM2	00000	1662.49
DRAP1	00000	1340.84
DRAXIN	00000	0.37
DRC1	00000	4.7
DRD1	00000	0.35
DRD2	00000	0.75
DRD4	00000	17.13
DRD5	00000	0.37
DRG1	00000	1135.2
DRG2	00000	1015.93
DRGX	00000	0
DROSHA	00000	547.75
DRP2	00000	0
DSC1	00000	0
DSC2	00000	107.38
DSC3	00000	0
DSCAM	00000	0.73
DSCAML1	00000	120.1
DSCC1	00000	25.72
DSCR3	00000	921.88
DSCR4	00000	0
DSCR8	00000	0
DSE	00000	122.64
DSEL	00000	15.56
DSG1	00000	0
DSG2	00000	1104.13
DSG3	00000	0
DSN1	00000	134.3
DSP	00000	555.41
DST	00000	1143.1
DSTN	00000	4388.98
DSTYK	00000	90.14
DTD1	00000	728.11
DTD2	00000	146.03
DTHD1	00000	0.74
DTL	00000	11.91
DTNA	00000	269.6
DTNB	00000	271.48
DTNBP1	00000	575.03
DTWD1	00000	323.03
DTWD2	00000	93.35
DTX1	00000	60.82
DTX2	00000	214.27
DTX3	00000	591.22
DTX3L	00000	209.84
DTX4	00000	144.01
DTYMK	00000	698.41
DUOX1	00000	35.76
DUOX2	00000	0
DUOXA1	00000	4.03
DUOXA2	00000	1.11
DUPD1	00000	0
DUS1L	00000	3491.39
DUS2	00000	253.23
DUS3L	00000	447.82
DUS4L	00000	289.02
DUSP1	00000	4328.55
DUSP10	00000	121.79
DUSP11	00000	490.14
DUSP12	00000	178.77
DUSP13	00000	0
DUSP14	00000	575.03
DUSP15	00000	323.03
DUSP16	00000	229.72
DUSP18	00000	88.88
DUSP19	00000	25.54
DUSP2	00000	412
DUSP21	00000	0
DUSP22	00000	555.41
DUSP23	00000	2417.67
DUSP26	00000	0.37
DUSP27	00000	0.37
DUSP28	00000	90.14
DUSP3	00000	3257.52
DUSP4	00000	13.42
DUSP5	00000	1208.34
DUSP6	00000	144.01
DUSP7	00000	55.49
DUSP8	00000	967.76
DUSP9	00000	0.71
DUT	00000	1721.16
DUXA	00000	0
DVL1	00000	743.43
DVL2	00000	612.11
DVL3	00000	395.18
DXO	00000	312
DYDC1	00000	0
DYDC2	00000	3.56
DYM	00000	463.65
DYNAP	00000	0
DYNC1H1	00000	3515.68
DYNC1I1	00000	3.69
DYNC1I2	00000	1685.71
DYNC1LI1	00000	432.53
DYNC1LI2	00000	808
DYNC2H1	00000	126.12
DYNC2LI1	00000	3742.05
DYNLL1	00000	6381.92
DYNLL2	00000	1508.65
DYNLRB1	00000	7911.95
DYNLRB2	00000	92.05
DYNLT1	00000	3794.3
DYNLT3	00000	237.86
DYRK1A	00000	356.05
DYRK1B	00000	490.14
DYRK2	00000	231.32
DYRK3	00000	85.82
DYRK4	00000	830.75
DYSF	00000	295.11
DYX1C1	00000	100.83
DZANK1	00000	76.71
DZIP1	00000	156.59
DZIP1L	00000	134.3
DZIP3	00000	264.03
E2F1	00000	50.63
E2F2	00000	1.85
E2F3	00000	101.54
E2F4	00000	591.22
E2F5	00000	178.77
E2F6	00000	224.97
E2F7	00000	3.99
E2F8	00000	4.03
E4F1	00000	165.57
EAF1	00000	320.8
EAF2	00000	633.73
EAPP	00000	842.36
EARS2	00000	457.25
EBAG9	00000	679.29
EBF1	00000	8.78
EBF2	00000	0.75
EBF3	00000	4.78
EBF4	00000	79.45
EBI3	00000	6.21
EBLN1	00000	0
EBLN2	00000	5.96
EBNA1BP2	00000	1331.57
EBP	00000	2701.35
EBPL	00000	463.65
ECD	00000	341.51
ECE1	00000	463.65
ECE2	00000	64.8
ECEL1	00000	5.23
ECH1	00000	17681.08
ECHDC1	00000	1427.22
ECHDC2	00000	2682.69
ECHDC3	00000	15.91
ECHS1	00000	11504.21
ECI1	00000	5403.7
ECI2	00000	3303
ECM1	00000	125.24
ECM2	00000	48.18
ECSCR	00000	191.67
ECSIT	00000	1844.76
ECT2	00000	96.68
ECT2L	00000	1.46
EDA	00000	48.18
EDA2R	00000	134.3
EDAR	00000	20.86
EDARADD	00000	1.08
EDC3	00000	281.09
EDC4	00000	579.04
EDDM3A	00000	27.44
EDDM3B	00000	0
EDEM1	00000	239.52
EDEM2	00000	624.99
EDEM3	00000	178.77
EDF1	00000	12160.22
EDIL3	00000	30.12
EDN1	00000	40.64
EDN2	00000	547.75
EDN3	00000	2.51
EDNRA	00000	9.93
EDNRB	00000	185.11
EEA1	00000	63.45
EED	00000	172.65
EEF1A1	00000	208544.12
EEF1A2	00000	11112.3
EEF1B2	00000	17927.91
EEF1D	00000	16383
EEF1E1	00000	1023
EEF1E1-BLOC1S5	00000	0
EEF1G	00000	42346.82
EEF2	00000	41763.8
EEF2K	00000	154.42
EEFSEC	00000	438.59
EEPD1	00000	105.89
EFCAB1	00000	0
EFCAB10	00000	9.56
EFCAB11	00000	253.23
EFCAB12	00000	23.76
EFCAB13	00000	29.91
EFCAB14	00000	679.29
EFCAB2	00000	358.54
EFCAB3	00000	0
EFCAB4A	00000	381.68
EFCAB4B	00000	99.43
EFCAB5	00000	11.13
EFCAB6	00000	59.55
EFCAB7	00000	116.78
EFCAB8	00000	0
EFCAB9	00000	0
EFCC1	00000	4.78
EFEMP1	00000	145.02
EFEMP2	00000	80.01
EFHB	00000	4.43
EFHC1	00000	215.77
EFHC2	00000	6.16
EFHD1	00000	1883.54
EFHD2	00000	603.67
EFNA1	00000	1508.65
EFNA2	00000	22.59
EFNA3	00000	38.67
EFNA4	00000	105.89
EFNA5	00000	2.97
EFNB1	00000	343.89
EFNB2	00000	58.71
EFNB3	00000	0.38
EFR3A	00000	283.05
EFR3B	00000	4.28
EFS	00000	3.76
EFTUD1	00000	381.68
EFTUD2	00000	1427.22
EGF	00000	8.45
EGFL6	00000	0.68
EGFL7	00000	189.02
EGFL8	00000	84.63
EGFLAM	00000	62.56
EGFR	00000	518.15
EGLN1	00000	473.41
EGLN2	00000	669.92
EGLN3	00000	89.51
EGR1	00000	9474.59
EGR2	00000	450.94
EGR3	00000	136.19
EGR4	00000	2.81
EHBP1	00000	320.8
EHBP1L1	00000	229.72
EHD1	00000	1277.29
EHD2	00000	703.28
EHD3	00000	18.29
EHD4	00000	242.88
EHF	00000	1.06
EHHADH	00000	1781.89
EHMT1	00000	379.04
EHMT2	00000	698.41
EI24	00000	1066.48
EID1	00000	3639.7
EID2	00000	226.54
EID2B	00000	57.08
EID3	00000	13.93
EIF1	00000	32994.92
EIF1AD	00000	341.51
EIF1AX	00000	708.18
EIF1AY	00000	37.32
EIF1B	00000	1733.13
EIF2A	00000	1781.89
EIF2AK1	00000	2047
EIF2AK2	00000	159.9
EIF2AK3	00000	95.34
EIF2AK4	00000	312
EIF2B1	00000	612.11
EIF2B2	00000	878.17
EIF2B3	00000	412
EIF2B4	00000	511
EIF2B5	00000	748.61
EIF2D	00000	1015.93
EIF2S1	00000	1583.71
EIF2S2	00000	769.69
EIF2S3	00000	1605.83
EIF3A	00000	1628.26
EIF3B	00000	2468.49
EIF3C	00000	15180.22
EIF3CL	00000	3639.7
EIF3D	00000	4123.49
EIF3E	00000	5112.16
EIF3F	00000	4903.87
EIF3G	00000	4802.93
EIF3H	00000	4903.87
EIF3I	00000	3901.01
EIF3J	00000	981.29
EIF3K	00000	11909.94
EIF3L	00000	10883.59
EIF3M	00000	6164.49
EIF4A1	00000	13215.02
EIF4A2	00000	6840.04
EIF4A3	00000	2193.99
EIF4B	00000	4903.87
EIF4E	00000	679.29
EIF4E1B	00000	0
EIF4E2	00000	1508.65
EIF4E3	00000	215.77
EIF4EBP1	00000	559.28
EIF4EBP2	00000	1183.45
EIF4EBP3	00000	2573.36
EIF4ENIF1	00000	486.75
EIF4G1	00000	2835.7
EIF4G2	00000	6164.49
EIF4G3	00000	500.46
EIF4H	00000	5112.16
EIF5	00000	941.27
EIF5A	00000	11189.6
EIF5A2	00000	60.39
EIF5AL1	00000	9.06
EIF5B	00000	470.14
EIF6	00000	4239.45
ELAC1	00000	186.4
ELAC2	00000	1572.76
ELANE	00000	3.76
ELAVL1	00000	866.07
ELAVL2	00000	0.37
ELAVL3	00000	0.74
ELAVL4	00000	0.37
ELF1	00000	447.82
ELF2	00000	202.66
ELF3	00000	9344.14
ELF4	00000	78.89
ELF5	00000	2.78
ELFN1	00000	334.46
ELFN2	00000	190.34
ELK1	00000	356.05
ELK3	00000	65.26
ELK4	00000	132.44
ELL	00000	107.38
ELL2	00000	133.36
ELL3	00000	166.73
ELMO1	00000	51.71
ELMO2	00000	379.04
ELMO3	00000	571.05
ELMOD1	00000	0.73
ELMOD2	00000	299.25
ELMOD3	00000	220.32
ELMSAN1	00000	454.09
ELN	00000	91.41
ELOF1	00000	1059.11
ELOVL1	00000	1388.16
ELOVL2	00000	8
ELOVL3	00000	0.72
ELOVL4	00000	0.39
ELOVL5	00000	1111.82
ELOVL6	00000	63
ELOVL7	00000	620.67
ELP2	00000	748.61
ELP3	00000	583.07
ELP4	00000	218.79
ELP5	00000	1950
ELP6	00000	780.44
ELSPBP1	00000	0
ELTD1	00000	72.52
EMB	00000	19.68
EMC1	00000	423.61
EMC10	00000	2400.97
EMC2	00000	1081.39
EMC3	00000	2591.27
EMC4	00000	2701.35
EMC6	00000	2104.58
EMC7	00000	2627.46
EMC8	00000	363.56
EMC9	00000	363.56
EMCN	00000	55.1
EMD	00000	1295.13
EME1	00000	8.19
EME2	00000	68.55
EMG1	00000	698.41
EMID1	00000	110.43
EMILIN1	00000	63.45
EMILIN2	00000	84.63
EMILIN3	00000	3.35
EML1	00000	96.01
EML2	00000	275.28
EML3	00000	229.72
EML4	00000	599.49
EML5	00000	56.68
EML6	00000	21.01
EMP1	00000	796.86
EMP2	00000	31.22
EMP3	00000	400.71
EMR1	00000	4.35
EMR2	00000	7.06
EMR3	00000	2.16
EMX1	00000	961.07
EMX2	00000	759.08
EN1	00000	0.74
EN2	00000	0
ENAH	00000	231.32
ENAM	00000	153.34
ENC1	00000	42.71
ENDOD1	00000	532.74
ENDOG	00000	1340.84
ENDOU	00000	0.77
ENDOV	00000	796.86
ENG	00000	384.34
ENGASE	00000	157.68
ENHO	00000	3.26
ENKD1	00000	633.73
ENKUR	00000	4.31
ENO1	00000	41475.31
ENO2	00000	392.44
ENO3	00000	242.88
ENO4	00000	40.36
ENOPH1	00000	559.28
ENOSF1	00000	1709.26
ENOX1	00000	16.63
ENOX2	00000	96.68
ENPEP	00000	4066.71
ENPP1	00000	351.14
ENPP2	00000	356.05
ENPP3	00000	19.82
ENPP4	00000	198.47
ENPP5	00000	656.11
ENPP6	00000	3.23
ENPP7	00000	211.31
ENSA	00000	3212.66
ENTHD1	00000	0
ENTHD2	00000	279.14
ENTPD1	00000	65.26
ENTPD2	00000	679.29
ENTPD3	00000	1.41
ENTPD4	00000	236.21
ENTPD5	00000	842.36
ENTPD6	00000	854.13
ENTPD7	00000	39.22
ENTPD8	00000	115.97
ENY2	00000	2090.03
EOGT	00000	67.12
EOMES	00000	1.5
EP300	00000	229.72
EP400	00000	76.71
EP400NL	00000	92.7
EPAS1	00000	514.56
EPB41	00000	403.5
EPB41L1	00000	2682.69
EPB41L2	00000	454.09
EPB41L3	00000	743.43
EPB41L4A	00000	518.15
EPB41L4A-AS2	00000	147.06
EPB41L4B	00000	10.31
EPB41L5	00000	525.39
EPB42	00000	14.14
EPC1	00000	180.02
EPC2	00000	155.5
EPCAM	00000	3874.05
EPDR1	00000	575.03
EPG5	00000	255
EPGN	00000	0
EPHA1	00000	204.07
EPHA10	00000	1.48
EPHA2	00000	1135.2
EPHA3	00000	2.89
EPHA4	00000	74.58
EPHA5	00000	0
EPHA6	00000	1.45
EPHA7	00000	595.34
EPHA8	00000	0
EPHB1	00000	15.45
EPHB2	00000	19.82
EPHB3	00000	2.89
EPHB4	00000	514.56
EPHB6	00000	251.48
EPHX1	00000	1832.01
EPHX2	00000	3060.45
EPHX3	00000	8.38
EPHX4	00000	0.73
EPM2A	00000	119.26
EPM2AIP1	00000	135.24
EPN1	00000	1950
EPN2	00000	450.94
EPN3	00000	3.99
EPO	00000	0
EPOR	00000	77.25
EPPIN	00000	0
EPPK1	00000	133.36
EPRS	00000	1286.18
EPS15	00000	381.68
EPS15L1	00000	1135.2
EPS8	00000	2104.58
EPS8L1	00000	339.14
EPS8L2	00000	4419.52
EPS8L3	00000	51.71
EPSTI1	00000	25.35
EPT1	00000	133.36
EPX	00000	1.43
EPYC	00000	0
EQTN	00000	0
ERAL1	00000	1857.6
ERAP1	00000	239.52
ERAP2	00000	130.6
ERAS	00000	0
ERBB2	00000	2255.7
ERBB2IP	00000	543.96
ERBB3	00000	1950
ERBB4	00000	0.36
ERC1	00000	157.68
ERC2	00000	13.72
ERCC1	00000	1286.18
ERCC2	00000	493.56
ERCC3	00000	525.39
ERCC4	00000	55.49
ERCC5	00000	1369.04
ERCC6	00000	44.89
ERCC6-PGBD3	00000	9.48
ERCC6L	00000	2.2
ERCC6L2	00000	199.85
ERCC8	00000	125.24
EREG	00000	2.53
ERF	00000	1286.18
ERG	00000	26.86
ERGIC1	00000	1769.57
ERGIC2	00000	988.12
ERGIC3	00000	4937.99
ERH	00000	1769.57
ERI1	00000	85.82
ERI2	00000	323.03
ERI3	00000	1183.45
ERICH1	00000	497
ERICH2	00000	9.78
ERLEC1	00000	842.36
ERLIN1	00000	417.77
ERLIN2	00000	819.3
ERMAP	00000	166.73
ERMARD	00000	371.22
ERMN	00000	1.87
ERMP1	00000	559.28
ERN1	00000	88.26
ERN2	00000	3.63
ERO1L	00000	181.28
ERO1LB	00000	59.55
ERP27	00000	15.68
ERP29	00000	4388.98
ERP44	00000	441.64
ERRFI1	00000	269.6
ERV3-1	00000	175.07
ERVFRD-1	00000	0
ERVMER34-1	00000	4.58
ERVV-1	00000	0
ERVV-2	00000	0
ERVW-1	00000	2.18
ESAM	00000	149.12
ESCO1	00000	136.19
ESCO2	00000	4.31
ESD	00000	3467.27
ESF1	00000	211.31
ESM1	00000	204.07
ESPL1	00000	46.5
ESPN	00000	1277.29
ESPNL	00000	3.99
ESR1	00000	4.78
ESR2	00000	6.62
ESRP1	00000	10.79
ESRP2	00000	189.02
ESRRA	00000	2720.15
ESRRB	00000	4.62
ESRRG	00000	6.84
ESYT1	00000	1286.18
ESYT2	00000	1159.07
ESYT3	00000	46.18
ETAA1	00000	173.85
ETF1	00000	878.17
ETFA	00000	4736.79
ETFB	00000	8718.32
ETFDH	00000	1008.9
ETHE1	00000	620.67
ETNK1	00000	287.01
ETNK2	00000	1651
ETNPPL	00000	103.69
ETS1	00000	244.57
ETS2	00000	1088.92
ETV1	00000	9.41
ETV2	00000	30.12
ETV3	00000	124.37
ETV3L	00000	0
ETV4	00000	5.92
ETV5	00000	38.12
ETV6	00000	170.25
ETV7	00000	20.56
EVA1A	00000	438.59
EVA1B	00000	209.84
EVA1C	00000	175.07
EVC	00000	2451.44
EVC2	00000	189.02
EVI2A	00000	37.85
EVI2B	00000	58.71
EVI5	00000	59.13
EVI5L	00000	177.53
EVL	00000	854.13
EVPL	00000	536.45
EVPLL	00000	40.36
EVX1	00000	0
EWSR1	00000	2875.3
EXD1	00000	0
EXD2	00000	353.59
EXD3	00000	267.73
EXO1	00000	15.91
EXO5	00000	90.14
EXOC1	00000	332.14
EXOC2	00000	273.37
EXOC3	00000	842.36
EXOC3L1	00000	26.86
EXOC3L2	00000	36.53
EXOC3L4	00000	239.52
EXOC4	00000	1322.37
EXOC5	00000	341.51
EXOC6	00000	218.79
EXOC6B	00000	123.5
EXOC7	00000	1594.73
EXOC8	00000	151.22
EXOG	00000	130.6
EXOSC1	00000	854.13
EXOSC10	00000	796.86
EXOSC2	00000	339.14
EXOSC3	00000	616.37
EXOSC4	00000	679.29
EXOSC5	00000	543.96
EXOSC6	00000	392.44
EXOSC7	00000	583.07
EXOSC8	00000	406.31
EXOSC9	00000	351.14
EXPH5	00000	7.94
EXT1	00000	376.41
EXT2	00000	460.44
EXTL1	00000	1.48
EXTL2	00000	138.1
EXTL3	00000	127.89
EYA1	00000	1.81
EYA2	00000	234.57
EYA3	00000	447.82
EYA4	00000	2.48
EYS	00000	1.45
EZH1	00000	842.36
EZH2	00000	49.21
EZR	00000	14971.21
F10	00000	915.51
F11	00000	12.74
F11R	00000	1135.2
F12	00000	256.78
F13A1	00000	71.5
F13B	00000	0
F2	00000	4.35
F2R	00000	78.89
F2RL1	00000	1175.27
F2RL2	00000	0.73
F2RL3	00000	17.13
F3	00000	35.76
F5	00000	753.83
F7	00000	234.57
F8	00000	209.84
F8A1	00000	866.07
F8A2	00000	0
F8A3	00000	287.01
F9	00000	0
FA2H	00000	283.05
FAAH	00000	1167.14
FAAH2	00000	177.53
FABP1	00000	7.82
FABP12	00000	0
FABP2	00000	0
FABP3	00000	20310.37
FABP4	00000	138.1
FABP5	00000	109.66
FABP6	00000	0
FABP7	00000	0
FABP9	00000	0
FADD	00000	591.22
FADS1	00000	37.85
FADS2	00000	32.59
FADS3	00000	587.13
FADS6	00000	232.94
FAF1	00000	571.05
FAF2	00000	356.05
FAH	00000	1397.83
FAHD1	00000	3349.13
FAHD2A	00000	981.29
FAHD2B	00000	275.28
FAIM	00000	299.25
FAIM2	00000	5.82
FAIM3	00000	25.17
FAM101A	00000	1.5
FAM101B	00000	116.78
FAM102A	00000	563.18
FAM102B	00000	23.93
FAM103A1	00000	379.04
FAM104A	00000	309.83
FAM104B	00000	579.04
FAM105A	00000	143.01
FAM105B	00000	283.05
FAM106A	00000	7.34
FAM107A	00000	76.71
FAM107B	00000	595.34
FAM109A	00000	329.84
FAM109B	00000	15.45
FAM110A	00000	26.28
FAM110B	00000	543.96
FAM110C	00000	251.48
FAM110D	00000	20.26
FAM111A	00000	202.66
FAM111B	00000	12
FAM114A1	00000	76.17
FAM114A2	00000	211.31
FAM115A	00000	490.14
FAM115C	00000	4.43
FAM117A	00000	346.29
FAM117B	00000	103.69
FAM118A	00000	108.14
FAM118B	00000	152.28
FAM120A	00000	1350.18
FAM120AOS	00000	607.87
FAM120B	00000	236.21
FAM120C	00000	77.79
FAM122A	00000	208.38
FAM122B	00000	201.25
FAM122C	00000	30.12
FAM124A	00000	28.86
FAM124B	00000	2.51
FAM126A	00000	74.58
FAM126B	00000	82.29
FAM127A	00000	1769.57
FAM127B	00000	1304.15
FAM127C	00000	102.25
FAM129A	00000	28.65
FAM129B	00000	1111.82
FAM129C	00000	0.74
FAM131A	00000	271.48
FAM131B	00000	2.53
FAM131C	00000	361.04
FAM132A	00000	64.8
FAM132B	00000	718.08
FAM133A	00000	0.36
FAM133B	00000	297.17
FAM134A	00000	3443.31
FAM134B	00000	2777.33
FAM134C	00000	703.28
FAM135A	00000	176.29
FAM135B	00000	3.99
FAM136A	00000	733.19
FAM13A	00000	743.43
FAM13B	00000	85.82
FAM13C	00000	10.63
FAM149A	00000	1167.14
FAM149B1	00000	480.04
FAM150A	00000	6.06
FAM150B	00000	397.93
FAM151A	00000	44.25
FAM151B	00000	31.67
FAM153A	00000	57.49
FAM153B	00000	21.94
FAM153C	00000	21.47
FAM154A	00000	2.89
FAM154B	00000	40.64
FAM155A	00000	0.37
FAM155B	00000	48.87
FAM156A	00000	133.36
FAM156B	00000	118.43
FAM159A	00000	182.55
FAM159B	00000	0
FAM160A1	00000	68.55
FAM160A2	00000	543.96
FAM160B1	00000	65.26
FAM160B2	00000	400.71
FAM161A	00000	47.5
FAM161B	00000	159.9
FAM162A	00000	2796.65
FAM162B	00000	3.35
FAM163A	00000	0.38
FAM163B	00000	29.06
FAM166A	00000	0
FAM166B	00000	47.17
FAM167A	00000	27.05
FAM167B	00000	73.54
FAM168A	00000	316.37
FAM168B	00000	884.29
FAM169A	00000	5.73
FAM169B	00000	0.39
FAM170A	00000	0
FAM170B	00000	0
FAM171A1	00000	307.69
FAM171A2	00000	20.41
FAM171B	00000	1.45
FAM172A	00000	173.85
FAM173A	00000	909.17
FAM173B	00000	169.07
FAM174A	00000	460.44
FAM174B	00000	57.89
FAM175A	00000	135.24
FAM175B	00000	228.13
FAM177A1	00000	1923.14
FAM177B	00000	4.78
FAM178A	00000	156.59
FAM178B	00000	0
FAM179A	00000	0.42
FAM179B	00000	221.86
FAM180A	00000	2.2
FAM180B	00000	0.73
FAM181A	00000	0
FAM181B	00000	1.1
FAM182B	00000	0.38
FAM183A	00000	34.02
FAM183B	00000	0.39
FAM184A	00000	6.21
FAM184B	00000	0
FAM185A	00000	228.13
FAM186A	00000	2.23
FAM186B	00000	54.33
FAM187A	00000	63.89
FAM187B	00000	0
FAM188A	00000	237.86
FAM188B	00000	141.02
FAM189A1	00000	187.71
FAM189A2	00000	35.5
FAM189B	00000	320.8
FAM192A	00000	1340.84
FAM193A	00000	205.5
FAM193B	00000	242.88
FAM194A	00000	7.17
FAM194B	00000	1.91
FAM195A	00000	2537.92
FAM195B	00000	3039.3
FAM196A	00000	0.37
FAM196B	00000	0.36
FAM198A	00000	4.03
FAM198B	00000	30.12
FAM199X	00000	197.09
FAM19A1	00000	3.96
FAM19A2	00000	24.11
FAM19A3	00000	0.72
FAM19A4	00000	0
FAM19A5	00000	191.67
FAM200A	00000	139.07
FAM200B	00000	1508.65
FAM203A	00000	258.57
FAM203B	00000	0
FAM204A	00000	708.18
FAM206A	00000	214.27
FAM207A	00000	397.93
FAM208A	00000	555.41
FAM208B	00000	217.27
FAM209A	00000	0
FAM209B	00000	2.97
FAM20A	00000	493.56
FAM20B	00000	221.86
FAM20C	00000	2573.36
FAM210A	00000	358.54
FAM210B	00000	599.49
FAM211A	00000	7.4
FAM211B	00000	878.17
FAM212A	00000	9.93
FAM212B	00000	98.73
FAM213A	00000	1286.18
FAM213B	00000	753.83
FAM214A	00000	234.57
FAM214B	00000	226.54
FAM215A	00000	0
FAM216A	00000	102.97
FAM216B	00000	0
FAM217A	00000	0
FAM217B	00000	53.19
FAM218A	00000	0.74
FAM219A	00000	100.83
FAM219B	00000	669.92
FAM21A	00000	579.04
FAM21B	00000	343.89
FAM21C	00000	603.67
FAM21D	00000	642.59
FAM220A	00000	295.11
FAM221A	00000	115.16
FAM221B	00000	1.11
FAM222A	00000	19.97
FAM222B	00000	454.09
FAM227A	00000	16.51
FAM227B	00000	271.48
FAM228A	00000	3.29
FAM228B	00000	309.83
FAM229A	00000	50.63
FAM229B	00000	703.28
FAM230A	00000	0
FAM24B	00000	30.12
FAM25A	00000	0
FAM25B	00000	0
FAM25C	00000	0
FAM25G	00000	0
FAM26D	00000	1.79
FAM26E	00000	2.56
FAM26F	00000	38.67
FAM27A	00000	23.25
FAM27B	00000	0
FAM27C	00000	0
FAM27D1	00000	0
FAM27E1	00000	1.11
FAM27E2	00000	3.35
FAM27E3	00000	10
FAM32A	00000	1417.35
FAM35A	00000	507.46
FAM3A	00000	1096.5
FAM3B	00000	3.26
FAM3C	00000	400.71
FAM3D	00000	1.46
FAM43A	00000	29.91
FAM43B	00000	5.06
FAM45A	00000	748.61
FAM46A	00000	71
FAM46B	00000	17.25
FAM46C	00000	43.02
FAM47E	00000	163.28
FAM47E-STBD1	00000	164.42
FAM49A	00000	18.16
FAM49B	00000	633.73
FAM50A	00000	2178.83
FAM50B	00000	435.55
FAM53A	00000	40.07
FAM53B	00000	258.57
FAM53C	00000	208.38
FAM57A	00000	172.65
FAM57B	00000	1.13
FAM58A	00000	336.79
FAM60A	00000	961.07
FAM63A	00000	336.79
FAM63B	00000	129.69
FAM64A	00000	9.85
FAM65A	00000	743.43
FAM65B	00000	22.43
FAM65C	00000	76.71
FAM69A	00000	25.72
FAM69B	00000	339.14
FAM69C	00000	0.72
FAM71A	00000	0
FAM71D	00000	3.69
FAM71E1	00000	48.52
FAM71F1	00000	0
FAM71F2	00000	11.3
FAM72A	00000	4.1
FAM72B	00000	2.61
FAM72C	00000	0
FAM72D	00000	1.13
FAM73A	00000	258.57
FAM73B	00000	236.21
FAM76A	00000	152.28
FAM76B	00000	91.41
FAM78A	00000	16.88
FAM78B	00000	16.75
FAM81A	00000	65.26
FAM81B	00000	133.36
FAM83A	00000	0
FAM83B	00000	0
FAM83C	00000	0.38
FAM83D	00000	5.11
FAM83E	00000	0.37
FAM83F	00000	69.03
FAM83G	00000	28.45
FAM83H	00000	353.59
FAM84A	00000	15
FAM84B	00000	860.08
FAM86A	00000	226.54
FAM86B1	00000	173.85
FAM86B2	00000	20.26
FAM86C1	00000	133.36
FAM89A	00000	96.01
FAM89B	00000	346.29
FAM8A1	00000	334.46
FAM90A1	00000	1.85
FAM91A1	00000	414.87
FAM92A1	00000	660.68
FAM92B	00000	0
FAM96A	00000	2520.38
FAM96B	00000	3257.52
FAM98A	00000	791.35
FAM98B	00000	193.01
FAM98C	00000	497
FAM9A	00000	0
FAM9B	00000	0
FAM9C	00000	0
FAN1	00000	291.04
FANCA	00000	150.17
FANCB	00000	0.36
FANCC	00000	287.01
FANCD2	00000	40.07
FANCD2OS	00000	0
FANCE	00000	11.21
FANCF	00000	158.79
FANCG	00000	180.02
FANCI	00000	61.68
